id;MAX;AVG
11146002;970;489
11146007;944;469
11146011;848;420
11146015;917;427
11146020;842;390
11146023;906;421
11146027;1253;385
11146033;437;215
11146037;1402;333
11146042;773;372
11146049;741;307
11146054;752;305
11146058;1141;325
11146063;752;290
11146067;858;341
11146072;736;327
11146077;912;323
11146081;597;272
11146087;512;249
11146091;608;287
11146095;528;282
11146099;768;339
11146101;720;347
11146102;954;309
11146104;666;255
11146107;672;304
11146111;805;295
11146114;720;290
11146115;858;326
11146118;293;233
11146120;96;26
11146127;58;25
11146144;80;26
11146150;58;26
11146174;85;31
11146194;554;292
11146195;992;271
11146200;821;232
11146203;848;265
11146205;693;243
11146207;640;261
11146209;528;243
11146213;464;216
11146215;629;258
11146218;677;255
11146221;576;243
11146225;938;281
11146228;666;290
11146232;869;237
11146236;794;261
11146238;645;258
11146240;986;297
11146241;730;295
11146243;677;245
11146246;1136;302
11146248;853;342
11146253;1168;369
11146255;1840;374
11146259;176;83
11146263;117;28
11146266;112;28
11146270;112;27
11146271;112;27
11146290;90;29
11146322;80;25
11146328;85;30
11146332;112;29
11146338;32;21
11146343;101;31
11146357;112;28
11146364;656;289
11146369;490;237
11146372;2000;498
11146374;192;110
11146378;437;223
11146381;560;263
11146384;576;179
11146386;1104;552
11146393;1178;584
11146397;1093;593
11146400;1253;592
11146403;1050;569
11146407;1312;620
11146408;1125;576
11146409;1045;555
11146410;1098;568
11146414;1088;518
11146425;1162;612
11146428;1450;654
11146437;1141;585
11146446;1136;587
11146460;112;26
11146478;69;27
11146498;96;28
11146514;69;23
11146525;122;32
11146528;101;27
11146530;96;24
11146535;85;29
11146539;106;28
11146542;69;31
11146544;80;28
11146548;117;32
11146551;101;30
11146558;85;27
11146561;53;27
11146563;90;30
11146569;101;29
11146572;69;27
11146574;58;27
11146577;64;22
11146582;74;28
11146589;80;27
11146592;325;156
11146593;117;36
11146594;128;31
11146595;181;36
11146597;106;25
11146598;122;26
11146599;112;28
11146604;810;425
11146606;906;465
11146608;784;350
11146610;1120;375
11146611;618;294
11146612;394;224
11146614;122;27
11146615;128;25
11146616;122;27
11146617;112;27
11146620;26;21
11146622;58;25
11146626;37;22
11146629;37;22
11146631;90;27
11146633;32;21
11146636;74;21
11146639;64;18
11146644;85;31
11146645;21;20
11146649;64;28
11146662;106;26
11146714;80;29
11146726;85;54
11146731;538;346
11146735;922;471
11146739;1146;488
11146745;1098;504
11146751;1002;456
11146755;1040;409
11146759;1136;434
11146768;346;154
11146771;1029;552
11146773;160;77
11146774;373;147
11146775;1818;640
11146776;320;268
11146780;101;27
11146786;42;26
11146790;21;18
11146792;37;24
11146795;80;28
11146801;21;20
11146803;64;26
11146809;85;25
11146812;53;24
11146830;26;19
11146840;74;32
11146853;32;21
11146857;96;27
11146863;37;20
11146867;90;28
11146869;96;33
11146872;37;25
11146880;74;26
11146883;69;22
11146891;58;30
11146894;32;22
11146898;32;23
11146901;58;27
11146906;64;24
11146912;26;22
11146917;90;29
11146920;80;31
11146927;26;18
11146932;42;20
11146936;37;21
11146940;48;24
11146951;32;22
11146955;37;21
11146959;106;30
11146961;85;27
11146967;85;27
11146973;21;25
11146985;58;23
11146989;1488;183
11146991;170;76
11146992;709;205
11146994;1034;583
11146997;1104;572
11146998;1109;555
11146999;1125;562
11147001;1125;550
11147003;1120;583
11147007;1109;568
11147011;965;528
11147014;1210;651
11147020;133;59
11147023;128;29
11147027;117;28
11147029;117;26
11147033;394;190
11147037;901;473
11147041;938;450
11147045;997;443
11147049;992;437
11147053;1002;417
11147060;1205;478
11147062;954;469
11147065;981;473
11147069;1173;466
11147072;976;460
11147076;746;396
11147080;752;384
11147083;858;404
11147086;1685;335
11147088;853;320
11147090;416;176
11147093;986;298
11147101;26;19
11147103;32;19
11147105;80;24
11147111;58;24
11147112;74;28
11147113;53;30
11147115;234;138
11147116;768;298
11147118;634;267
11147119;682;268
11147120;810;288
11147121;1072;291
11147124;586;307
11147125;288;137
11147128;1232;631
11147129;1082;556
11147130;1125;536
11147132;1109;594
11147133;1370;675
11147135;1392;654
11147137;1317;589
11147139;1376;615
11147140;1141;555
11147141;1338;565
11147143;1194;624
11147144;186;119
11147146;90;27
11147148;90;27
11147149;122;27
11147150;138;27
11147155;48;22
11147157;26;21
11147160;90;32
11147163;106;27
11147168;26;21
11147171;26;23
11147175;96;29
11147179;90;30
11147201;117;32
11147205;192;105
11147210;1018;440
11147213;1013;464
11147222;938;448
11147225;773;391
11147228;816;330
11147233;1146;337
11147235;528;203
11147241;789;295
11147251;725;366
11147257;917;428
11147261;906;445
11147270;757;369
11147273;816;375
11147275;1061;355
11147278;698;301
11147281;901;288
11147286;933;453
11147289;709;327
11147290;837;289
11147294;560;253
11147298;469;206
11147299;538;253
11147303;506;240
11147305;592;231
11147309;565;283
11147313;533;270
11147315;533;252
11147316;672;276
11147317;746;300
11147318;640;261
11147320;698;269
11147321;645;275
11147322;640;279
11147324;709;291
11147326;544;232
11147327;880;305
11147328;528;255
11147329;714;300
11147330;720;253
11147332;810;267
11147333;800;298
11147334;666;270
11147336;96;28
11147337;96;28
11147342;26;20
11147347;80;22
11147353;26;21
11147360;32;22
11147368;37;21
11147373;69;29
11147390;74;26
11147394;90;27
11147401;90;30
11147413;181;128
11147417;752;232
11147423;938;262
11147427;608;245
11147432;1136;313
11147435;1088;316
11147441;949;271
11147445;661;272
11147448;720;276
11147453;618;240
11147457;565;224
11147464;1152;353
11147467;682;284
11147469;613;261
11147470;1360;359
11147472;661;284
11147475;1168;309
11147480;709;257
11147483;1066;350
11147489;677;292
11147492;1146;382
11147495;890;251
11147500;821;288
11147506;149;33
11147508;1024;522
11147523;1136;602
11147524;1258;563
11147525;1189;567
11147526;981;498
11147528;1104;574
11147530;1173;559
11147534;1040;533
11147539;1109;568
11147542;618;248
11147550;672;317
11147552;106;26
11147556;112;27
11147561;101;25
11147564;101;26
11147592;80;25
11147606;32;20
11147617;96;33
11147623;32;24
11147629;74;22
11147632;106;28
11147635;80;30
11147639;96;29
11147640;80;26
11147642;64;26
11147645;80;27
11147649;112;30
11147652;112;27
11147655;90;26
11147660;90;25
11147663;64;23
11147670;58;21
11147673;101;33
11147678;32;19
11147681;181;124
11147683;805;355
11147684;1040;365
11147685;976;434
11147687;1189;502
11147689;885;449
11147691;133;53
11147692;112;28
11147699;90;31
11147703;69;27
11147706;26;21
11147711;101;26
11147714;101;28
11147715;26;21
11147720;96;26
11147727;90;25
11147756;58;19
11147767;58;27
11147769;32;19
11147771;42;25
11147772;96;28
11147773;48;24
11147780;90;27
11147785;21;19
11147798;32;20
11147821;101;27
11147841;213;146
11147845;432;194
11147850;800;319
11147854;837;383
11147857;954;437
11147863;832;419
11147867;885;412
11147872;810;413
11147875;746;392
11147878;880;366
11147883;944;371
11147888;826;342
11147893;624;260
11147897;837;240
11147903;757;359
11147908;960;436
11147910;762;282
11147916;544;258
11147921;96;26
11147925;101;28
11147951;96;32
11147958;96;32
11147966;101;27
11147974;64;27
11147976;106;30
11147979;122;29
11147982;26;22
11147991;106;29
11147999;42;23
11148003;48;23
11148013;74;25
11148022;74;27
11148031;64;24
11148039;53;27
11148054;32;23
11148056;26;22
11148083;26;24
11148098;32;20
11148111;48;23
11148116;69;25
11148125;101;29
11148129;32;23
11148134;42;22
11148145;32;20
11148148;32;21
11148155;26;23
11148159;26;24
11148162;597;398
11148167;1413;315
11148169;309;188
11148172;570;268
11148174;826;273
11148175;240;164
11148180;1045;501
11148183;992;510
11148188;506;197
11148192;1312;609
11148193;1173;593
11148196;1104;542
11148203;1130;552
11148210;1114;518
11148212;1136;537
11148215;736;355
11148280;26;20
11148286;42;24
11148294;42;22
11148302;53;25
11148306;448;207
11148307;714;386
11148309;826;391
11148312;826;380
11148315;112;27
11148316;96;26
11148317;112;27
11148318;106;28
11148337;42;18
11148345;42;26
11148349;32;22
11148359;58;26
11148366;26;22
11148370;32;21
11148373;53;23
11148377;37;22
11148381;32;21
11148396;90;30
11148404;32;18
11148416;21;19
11148432;32;21
11148451;32;22
11148459;21;19
11148463;32;21
11148466;48;23
11148478;21;21
11148484;42;18
11148487;96;31
11148496;53;27
11148508;53;22
11148516;90;34
11148522;1077;358
11148526;480;197
11148530;821;246
11148533;1077;345
11148535;1072;448
11148536;885;471
11148539;1008;459
11148542;853;446
11148545;1002;407
11148549;672;259
11148551;650;267
11148557;597;250
11148561;501;249
11148568;581;292
11148571;640;253
11148572;576;259
11148573;650;229
11148576;661;260
11148577;528;263
11148579;554;232
11148582;208;139
11148584;112;28
11148587;112;29
11148593;80;24
11148609;58;21
11148623;69;29
11148626;106;28
11148627;106;27
11148631;917;301
11148634;752;262
11148635;490;243
11148637;933;286
11148638;522;248
11148642;474;244
11148645;874;265
11148646;880;287
11148650;1445;307
11148651;1312;347
11148653;581;256
11148656;714;275
11148657;1125;313
11148659;928;247
11148663;762;335
11148664;112;48
11148666;96;28
11148667;106;26
11148668;117;28
11148672;32;18
11148674;37;22
11148676;26;25
11148679;32;24
11148682;117;29
11148689;26;22
11148692;26;20
11148696;96;31
11148701;85;28
11148704;26;20
11148710;90;28
11148714;26;25
11148718;26;19
11148724;42;21
11148730;32;22
11148735;58;25
11148738;58;24
11148741;42;22
11148742;26;23
11148745;58;26
11148746;629;231
11148751;218;113
11148754;490;231
11148757;1141;557
11148766;1130;592
11148770;1146;590
11148771;1029;519
11148773;1152;544
11148775;1120;608
11148777;1013;532
11148780;1098;533
11148782;1061;522
11148784;1333;606
11148790;277;137
11148791;106;27
11148794;117;27
11148797;117;33
11148806;53;24
11148814;58;23
11148830;37;22
11148838;176;104
11148839;101;28
11148843;37;23
11148846;37;23
11148849;90;30
11148875;32;23
11148879;90;25
11148884;37;22
11148900;32;18
11148903;26;21
11148906;32;21
11148909;106;28
11148913;26;22
11148916;37;19
11148919;53;21
11148922;21;21
11148924;26;22
11148927;69;24
11148930;69;28
11148933;37;21
11148936;37;23
11148938;69;27
11148939;26;20
11148942;69;24
11148953;26;19
11148959;26;22
11148973;32;26
11148997;784;288
11148999;677;263
11149002;528;227
11149003;650;278
11149005;805;393
11149009;896;463
11149010;1029;477
11149019;789;342
11149023;1392;398
11149025;656;306
11149031;298;202
11149035;517;287
11149037;485;220
11149044;805;293
11149050;1029;330
11149058;714;306
11149060;480;241
11149064;661;255
11149072;106;28
11149080;192;135
11149081;1712;452
11149084;1200;293
11149089;106;29
11149090;2586;417
11149094;533;277
11149098;2373;410
11149103;106;27
11149104;304;128
11149107;938;438
11149109;853;451
11149113;944;514
11149120;1066;530
11149122;1077;518
11149126;1024;500
11149128;1130;487
11149132;981;514
11149134;1040;564
11149136;1413;555
11149140;1029;548
11149142;1162;500
11149147;1146;490
11149149;906;523
11149150;160;76
11149152;117;26
11149155;53;24
11149159;69;25
11149161;37;23
11149169;85;27
11149171;32;20
11149175;32;21
11149177;949;430
11149179;810;376
11149180;986;457
11149185;1029;410
11149187;1130;448
11149188;650;291
11149189;778;335
11149193;869;220
11149195;160;97
11149198;112;27
11149202;112;27
11149205;112;30
11149240;101;30
11149256;26;20
11149257;85;28
11149263;53;25
11149268;64;26
11149277;26;19
11149289;58;21
11149308;32;20
11149332;970;332
11149334;1056;452
11149335;992;491
11149336;949;450
11149339;1280;544
11149341;1141;573
11149344;288;139
11149349;1109;493
11149353;1146;492
11149356;944;446
11149358;1397;432
11149362;1072;464
11149363;1136;451
11149366;1077;465
11149369;1360;442
11149373;592;272
11149375;112;28
11149378;122;28
11149380;48;22
11149381;48;26
11149385;53;24
11149387;53;23
11149390;58;28
11149393;32;23
11149394;90;24
11149401;32;22
11149418;112;27
11149419;96;30
11149423;37;22
11149430;21;19
11149432;96;28
11149433;21;22
11149435;101;32
11149440;1152;552
11149443;1157;638
11149445;1162;611
11149447;1226;619
11149448;1146;528
11149452;1093;540
11149453;1312;606
11149454;1258;623
11149455;1210;587
11149460;1328;637
11149463;1280;618
11149467;1184;563
11149470;1141;571
11149473;170;84
11149474;122;27
11149477;96;26
11149478;117;28
11149494;69;26
11149503;53;24
11149510;48;23
11149517;26;19
11149521;26;22
11149523;48;20
11149525;26;22
11149527;32;22
11149529;58;21
11149531;69;27
11149533;90;30
11149536;32;22
11149539;48;20
11149543;53;21
11149544;218;170
11149547;784;340
11149548;874;386
11149551;1002;444
11149553;997;463
11149557;970;460
11149562;730;417
11149566;384;249
11149569;90;27
11149572;117;26
11149575;122;26
11149577;32;19
11149583;26;17
11149588;26;20
11149595;26;21
11149602;26;19
11149609;37;22
11149622;37;23
11149625;165;92
11149627;922;419
11149630;933;453
11149635;874;437
11149636;960;408
11149642;928;253
11149643;496;171
11149650;533;266
11149653;3248;663
11149655;848;286
11149662;549;265
11149673;688;277
11149676;496;234
11149679;709;268
11149681;666;255
11149685;485;235
11149689;650;260
11149692;229;144
11149695;122;28
11149699;906;159
11149703;1061;258
11149705;458;232
11149707;1114;285
11149708;133;64
11149709;90;27
11149711;101;32
11149718;74;24
11149723;74;28
11149727;42;21
11149732;586;237
11149735;938;289
11149740;426;288
11149744;602;280
11149745;538;239
11149746;122;63
11149748;101;26
11149751;661;274
11149756;1040;516
11149761;1120;502
11149766;1034;521
11149774;1114;561
11149776;1125;613
11149780;1125;598
11149785;1264;592
11149794;1178;510
11149796;1082;508
11149798;901;471
11149800;1029;560
11149804;1077;564
11149807;1072;548
11149809;970;518
11149813;165;93
11149814;122;27
11149822;85;27
11149826;74;22
11149829;53;25
11149839;32;21
11149850;69;36
11149860;917;332
11149861;1168;416
11149865;117;28
11149866;101;27
11149870;48;21
11149878;58;21
11149879;42;24
11149880;32;22
11149882;58;22
11149883;26;19
11149884;16;20
11149886;32;17
11149888;32;22
11149889;21;21
11149890;21;21
11149895;21;20
11149899;21;19
11149903;69;26
11149905;32;20
11149906;21;22
11149922;69;25
11149926;42;24
11149935;26;19
11149945;69;35
11149950;778;373
11149954;768;409
11149957;810;382
11149971;101;27
11149972;101;28
11149974;1248;375
11149976;682;263
11149978;880;374
11149984;1072;438
11149989;768;385
11149991;832;385
11149993;928;371
11149994;832;390
11149999;170;82
11150001;624;260
11150002;432;213
11150005;480;225
11150008;133;69
11150012;85;24
11150027;42;25
11150031;90;25
11150034;74;24
11150041;42;24
11150043;48;23
11150046;53;21
11150049;58;21
11150054;26;23
11150058;32;19
11150063;80;27
11150065;96;27
11150073;32;17
11150074;74;28
11150082;16;20
11150083;80;26
11150086;32;24
11150093;32;22
11150095;26;18
11150096;32;23
11150107;90;29
11150108;69;27
11150115;912;270
11150120;389;195
11150122;1728;588
11150124;544;298
11150127;1050;572
11150129;1210;557
11150130;1040;522
11150135;1072;487
11150137;1082;570
11150139;1098;571
11150142;1301;643
11150145;1088;552
11150147;1056;523
11150150;1040;544
11150153;1184;628
11150154;1285;569
11150157;1018;521
11150159;1029;611
11150161;138;53
11150163;112;25
11150164;112;29
11150168;58;27
11150186;21;20
11150196;64;20
11150199;26;22
11150206;53;25
11150211;42;25
11150212;69;24
11150216;48;20
11150217;90;27
11150219;586;245
11150220;640;295
11150221;133;79
11150222;122;27
11150225;133;68
11150226;112;26
11150228;32;21
11150229;64;21
11150230;26;21
11150232;32;19
11150233;53;25
11150234;80;26
11150236;37;20
11150237;21;17
11150238;42;17
11150242;69;23
11150243;96;26
11150247;21;19
11150260;32;17
11150262;53;22
11150269;48;23
11150272;202;146
11150276;624;249
11150278;1397;362
11150279;965;455
11150282;821;437
11150286;848;438
11150287;922;428
11150288;1264;428
11150290;778;322
11150292;794;218
11150293;528;183
11150294;1461;312
11150296;1797;398
11150298;1098;370
11150300;1312;279
11150301;378;193
11150303;730;260
11150308;570;230
11150310;458;214
11150312;101;28
11150315;26;19
11150321;69;24
11150328;53;25
11150331;74;28
11150333;37;20
11150337;96;28
11150342;58;24
11150345;69;25
11150347;74;24
11150350;32;20
11150353;112;30
11150356;37;23
11150358;26;20
11150360;58;23
11150363;96;30
11150366;32;21
11150368;32;19
11150371;101;26
11150377;26;23
11150384;26;22
11150393;400;285
11150396;522;230
11150397;1477;337
11150399;725;257
11150402;309;170
11150405;656;312
11150407;2448;766
11150408;917;315
11150410;154;95
11150414;704;326
11150420;1136;515
11150423;1034;500
11150427;1056;501
11150432;1056;543
11150433;1237;593
11150438;1045;516
11150440;1029;523
11150444;1045;531
11150454;1146;545
11150455;1120;599
11150457;122;26
11150461;74;25
11150465;106;31
11150468;26;16
11150470;74;26
11150487;32;24
11150494;762;343
11150495;117;26
11150497;96;27
11150500;32;22
11150503;106;28
11150504;69;25
11150505;53;25
11150507;32;19
11150508;26;22
11150509;85;26
11150510;32;20
11150514;21;19
11150518;42;22
11150524;26;21
11150539;986;407
11150542;874;424
11150543;592;249
11150544;608;216
11150545;1210;253
11150550;1488;363
11150551;1856;580
11150554;810;308
11150559;117;27
11150562;64;25
11150566;32;19
11150571;58;22
11150573;37;21
11150576;101;28
11150582;1082;649
11150585;837;394
11150593;64;25
11150596;48;24
11150601;85;25
11150611;32;20
11150614;560;229
11150617;821;271
11150620;117;27
11150626;32;24
11150628;32;23
11150629;42;23
11150631;32;21
11150634;85;21
11150635;26;22
11150636;160;132
11150637;773;307
11150638;848;346
11150642;106;27
11150643;101;29
11150644;26;19
11150645;26;21
11150656;53;23
11150661;85;29
11150682;32;20
11150688;688;358
11150692;976;410
11150697;698;280
11150700;826;287
11150701;704;270
11150702;442;188
11150703;762;312
11150705;629;294
11150706;1050;492
11150707;757;436
11150710;1152;336
11150712;368;205
11150716;96;26
11150718;101;28
11150719;122;28
11150732;58;27
11150751;96;29
11150759;21;21
11150766;90;22
11150776;48;21
11150800;112;30
11150809;69;20
11150825;533;232
11150827;1200;568
11150831;1104;551
11150833;997;548
11150834;1285;615
11150835;1344;621
11150837;1264;567
11150839;1152;536
11150841;1034;558
11150843;1242;548
11150845;1061;534
11150846;1093;526
11150847;1098;548
11150849;1088;576
11150852;128;57
11150856;138;29
11150857;101;26
11150859;106;28
11150872;42;31
11150876;928;383
11150877;853;432
11150878;133;54
11150880;101;29
11150881;53;19
11150884;69;29
11151029;26;21
11151033;1477;376
11151036;608;245
11151038;848;270
11151039;522;222
11151041;1098;273
11151043;1056;274
11151046;1306;322
11151048;1008;298
11151050;762;255
11151052;933;249
11151053;821;247
11151055;389;215
11151057;1045;529
11151058;1018;520
11151059;1130;583
11151060;1200;556
11151061;1269;567
11151063;1136;609
11151064;101;26
11151066;1002;512
11151070;661;271
11151071;592;256
11151077;112;32
11151098;106;33
11151105;965;496
11151111;805;244
11151112;714;255
11151114;1013;249
11151115;506;234
11151118;826;285
11151122;1050;259
11151125;773;266
11151131;1493;362
11151132;1253;306
11151133;880;450
11151136;981;488
11151137;1136;579
11151140;1226;555
11151141;1104;544
11151145;997;519
11151146;1168;562
11151147;1381;625
11151151;1162;520
11151152;160;75
11151154;106;29
11151156;106;27
11151181;250;135
11151184;522;201
11151186;821;354
11151188;698;340
11151191;410;241
11151193;112;28
11151199;90;25
11151214;229;175
11151217;672;322
11151221;789;377
11151224;1200;417
11151226;1109;404
11151228;773;379
11151229;586;226
11151232;650;193
11151236;912;406
11151239;906;378
11151242;597;245
11151246;128;29
11151247;96;29
11151253;37;23
11151255;32;25
11151257;106;28
11151263;96;26
11151300;26;21
11151304;85;26
11151306;101;29
11151309;53;25
11151315;336;208
11151318;560;256
11151321;1157;557
11151325;1018;563
11151327;986;495
11151328;1184;507
11151329;1226;535
11151333;1173;562
11151339;112;28
11151340;96;28
11151343;1093;400
11151345;938;432
11151348;1141;461
11151352;997;435
11151354;2197;430
11151357;1146;334
11151359;677;223
11151360;90;26
11151362;133;27
11151365;21;21
11151368;26;22
11151376;85;31
11151379;42;24
11151393;26;23
11151421;53;22
11151438;42;23
11151456;80;25
11151466;1445;320
11151468;688;238
11151470;778;315
11151472;1269;606
11151474;1072;511
11151476;1088;512
11151477;1098;546
11151478;1226;573
11151481;1296;571
11151482;1082;534
11151484;1184;533
11151487;1093;595
11151489;533;266
11151490;736;357
11151492;101;27
11151494;122;27
11151503;32;20
11151524;21;21
11151538;122;35
11151541;37;29
11151547;80;26
11151554;1109;459
11151558;986;465
11151562;634;261
11151565;784;279
11151567;725;237
11151573;1696;311
11151576;933;425
11151578;896;474
11151580;880;444
11151582;997;417
11151583;848;395
11151589;810;300
11151595;586;228
11151598;640;283
11151604;906;324
11151605;448;211
11151609;85;26
11151612;122;26
11151614;48;24
11151615;37;22
11151617;74;27
11151621;58;21
11151622;42;20
11151624;32;22
11151626;26;23
11151628;74;27
11151631;128;29
11151632;32;26
11151634;48;23
11151636;37;22
11151638;74;22
11151640;69;22
11151642;37;24
11151650;42;22
11151661;37;24
11151670;58;25
11151690;69;24
11151713;26;23
11151725;80;28
11151730;26;19
11151732;90;27
11151734;85;30
11151738;112;34
11151739;85;29
11151741;26;23
11151744;90;24
11151747;128;32
11151749;32;23
11151751;37;23
11151754;26;21
11151756;32;27
11151758;26;19
11151761;90;28
11151762;58;24
11151763;90;29
11151787;373;176
11151790;613;306
11151792;1141;548
11151795;1258;603
11151797;1088;530
11151802;1029;538
11151806;1344;605
11151813;1157;529
11151818;1285;634
11151819;1104;574
11151821;1104;540
11151822;1104;523
11151823;1045;523
11151827;1205;576
11151830;1125;571
11151834;106;28
11151835;122;26
11151838;112;29
11151846;80;29
11151853;32;21
11151887;1397;411
11151891;96;26
11151894;106;28
11151911;21;20
11151914;74;26
11152105;592;261
11152106;592;252
11152108;976;546
11152110;1200;558
11152112;1013;525
11152115;1045;528
11152116;1136;572
11152117;1136;586
11152119;1290;589
11152120;1280;546
11152121;1056;538
11153422;101;26
11153423;1664;327
11153425;1002;532
11153426;1200;577
11153427;1189;587
11153428;1045;590
11153430;352;179
11153431;709;329
11153432;885;438
11153433;1173;451
11153436;714;258
11153438;133;73
11153453;101;31
11153456;837;421
11153458;1082;437
11153460;826;387
11153461;704;233
11153465;762;371
11153466;938;404
11153467;1120;434
11153471;1024;456
11153474;778;305
11153477;565;249
11153478;773;284
11153481;336;247
11153484;613;237
11153486;874;250
11153487;106;27
11153490;117;27
11153491;101;28
11153493;42;24
11153496;53;24
11153497;48;22
11153499;112;29
11153500;32;22
11153501;85;29
11153502;101;31
11153505;90;31
11153507;90;29
11153517;69;31
11153518;176;107
11153520;490;230
11153522;544;234
11153525;341;221
11153526;480;255
11153527;256;191
11153529;992;499
11153531;1002;549
11153532;1338;655
11153535;1578;663
11153538;1354;620
11153540;1280;564
11153547;1232;588
11153549;1120;600
11153553;1029;555
11153555;1210;565
11153558;1248;575
11153560;112;28
11153561;112;30
11153562;250;167
11153563;1109;419
11153564;944;411
11153565;976;458
11153566;901;444
11153567;602;263
11153568;234;119
11153569;1248;390
11153570;586;232
11153571;789;305
11153572;1157;274
11153574;752;307
11153577;506;237
11153579;117;29
11153580;736;378
11153581;1034;544
11153582;1264;595
11153583;1088;525
11153591;128;29
11153593;101;28
11153595;106;28
11153598;48;25
11153604;26;23
11153611;37;22
11153615;112;32
11153618;277;233
11153620;346;146
11153623;960;453
11153626;912;418
11153632;1205;362
11153634;842;352
11153636;645;284
11153640;757;260
11153642;970;297
11153652;1168;426
11153661;736;341
11153671;832;262
11153673;917;331
11153676;874;379
11153677;885;242
11153681;645;293
11153684;773;299
11153694;794;318
11153695;544;257
11153698;106;27
11153702;117;28
11153704;106;27
11153706;101;28
11153707;261;180
11153714;117;40
11153716;778;198
11153717;570;239
11153718;533;222
11153720;101;28
11153721;32;19
11153722;101;32
11153724;85;32
11153727;101;28
11153729;48;25
11153734;986;261
11153736;634;277
11153738;586;319
11153744;1296;590
11153745;1274;567
11153748;1200;608
11153750;1162;537
11153754;1088;566
11153756;1072;490
11153758;1120;519
11153759;1061;531
11153761;1008;540
11153762;1189;598
11153764;1338;638
11153765;1125;541
11153769;1125;634
11153771;1168;600
11153775;1205;636
11153779;224;171
11153781;101;27
11153786;133;28
11153790;117;28
11153798;48;22
11153800;122;31
11153801;101;34
11153802;96;28
11153803;101;28
11153804;96;29
11153806;106;32
11153810;53;23
11153811;64;22
11153813;85;25
11153815;106;31
11153818;85;26
11153824;90;25
11153829;917;477
11153830;821;425
11153841;1002;477
11153842;800;447
11153844;816;342
11153849;645;300
11153853;730;266
11153856;826;395
11153859;890;444
11153860;997;265
11153863;645;276
11153867;682;287
11153871;618;299
11153874;506;267
11153876;661;285
11153881;96;27
11153884;1925;291
11153887;672;232
11153889;560;237
11153891;448;202
11153894;208;147
11153896;122;27
11153900;112;28
11153901;101;25
11153905;53;24
11153911;85;27
11153915;101;28
11153920;101;26
11153928;69;24
11153935;74;28
11153938;80;24
11153942;96;29
11153945;74;27
11153951;85;29
11153957;80;30
11153961;106;35
11153969;69;28
11153973;64;24
11153977;85;28
11153985;378;230
11153987;448;205
11153992;1274;595
11153994;1093;564
11153996;1072;537
11153998;1114;562
11154000;1184;604
11154001;1205;625
11154005;1162;558
11154006;1056;566
11154008;1178;533
11154010;1216;557
11154012;1253;618
11154013;1157;609
11154016;1130;545
11154019;1018;486
11154022;1125;556
11154026;1194;565
11154029;1104;527
11154030;640;229
11154032;117;27
11154033;112;28
11154035;122;27
11154036;106;31
11154040;32;19
11154049;101;27
11154050;133;26
11154061;1648;483
11154064;1013;427
11154067;826;442
11154070;928;399
11154073;997;385
11154082;1824;298
11154089;784;281
11154093;1173;365
11154096;933;389
11154100;901;411
11154103;928;410
11154104;992;419
11154108;1013;373
11154111;1573;410
11154115;848;328
11154120;778;337
11154124;746;282
11154127;656;245
11154129;528;230
11154136;869;373
11154137;458;216
11154139;741;268
11154140;165;84
11154153;85;29
11154159;64;26
11154160;122;34
11154161;80;27
11154163;90;30
11154166;74;27
11154168;90;30
11154173;112;29
11154176;96;26
11154177;85;29
11154179;69;26
11154181;117;32
11154188;85;30
11154192;80;27
11154199;240;150
11154204;1120;273
11154208;352;224
11154213;1056;551
11154215;1120;526
11154216;1008;499
11154219;1013;517
11154222;1296;586
11154225;1066;592
11154229;1045;529
11154230;1178;512
11154233;1077;555
11154236;1226;570
11154238;1104;569
11154241;1221;610
11154242;1168;587
11154248;1109;562
11154251;1136;530
11154255;1056;563
11154258;1301;663
11154261;138;68
11154264;122;26
11154266;138;27
11154268;117;26
11154273;26;22
11154276;80;27
11154277;85;31
11154278;85;28
11154280;122;31
11154282;26;19
11154284;69;29
11154292;170;105
11154297;618;243
11154299;677;303
11154303;997;413
11154311;762;327
11154312;624;232
11154315;645;273
11154316;869;410
11154324;1018;401
11154325;1018;414
11154326;1008;399
11154330;336;227
11154336;512;253
11154340;885;284
11154341;533;235
11154342;602;237
11154345;1114;569
11154346;1338;599
11154351;1216;565
11154353;1077;527
11154355;1066;569
11154358;1322;639
11154361;1136;618
11154362;144;73
11154364;117;29
11154367;85;25
11154368;106;27
11154375;74;27
11154376;64;24
11154377;96;31
11154379;112;29
11154382;816;395
11154383;885;397
11154385;864;332
11154386;853;343
11154395;928;441
11154397;1669;493
11154398;954;362
11154401;853;222
11154403;688;241
11154404;768;373
11154405;832;408
11154406;485;223
11154407;410;195
11154409;533;260
11154411;485;255
11154412;522;258
11154414;112;27
11154415;138;27
11154432;53;23
11154439;58;24
11154445;613;256
11154448;1408;369
11154450;954;292
11154451;1792;326
11154455;384;206
11154457;512;246
11154459;560;228
11154464;341;182
11154466;549;221
11154467;885;394
11154469;1008;506
11154470;1066;584
11154472;1258;596
11154473;1141;605
11154474;1109;621
11154476;1338;565
11154477;1226;516
11154478;1061;539
11154480;1130;554
11154483;1312;626
11154488;1344;661
11154491;1338;649
11154493;1024;573
11154495;1333;540
11154499;1264;596
11154502;432;203
11154503;378;314
11154507;133;28
11154510;96;28
11154511;117;29
11154512;90;27
11154515;117;27
11154523;101;32
11154527;53;25
11154531;80;22
11154532;58;27
11154534;74;23
11154536;74;28
